name,stat,syst
1182,0.1224,0.1296
1183,0.1826,0.2103
1184,0.1968,0.1923
1185,0.1476,0.1827
1186,0.1095,0.1319
1187,0.1101,0.1234
1188,0.0973,0.1018
1189,0.1073,0.1141
1190,0.1055,0.0949
1191,0.1099,0.1965
1192,0.1104,0.1372
1193,0.1114,0.1852
1194,0.1692,0.3096
1195,0.1625,0.3715
1196,0.1234,0.1227
1197,0.0905,0.1072
1198,0.0917,0.1254
1199,0.0958,0.1665
1200,0.092,0.1306
1201,0.0925,0.1243
1202,0.0962,0.0832
1203,0.0974,0.1548
1204,0.1045,0.1708
1205,0.1594,0.1289
1206,0.1908,0.362
1207,0.1201,0.1011
1208,0.0864,0.1459
1209,0.0825,0.0563
1210,0.0839,0.0803
1211,0.0849,0.0929
1212,0.0915,0.1225
1213,0.0898,0.0911
1214,0.0943,0.1727
1215,0.1021,0.142
1216,0.1813,0.16
1217,0.1968,0.2642
1218,0.1084,0.1645
1219,0.0804,0.0925
1220,0.0754,0.069
1221,0.0856,0.1081
1222,0.0826,0.1114
1223,0.0797,0.0818
1224,0.0783,0.0955
1225,0.0903,0.0999
1226,0.1012,0.1475
1227,0.0,0.0
1228,0.18,0.1147
1229,0.1057,0.0611
1230,0.071,0.0444
1231,0.072,0.0843
1232,0.071,0.0418
1233,0.0775,0.0945
1234,0.0767,0.0715
1235,0.0811,0.085
1236,0.083,0.1163
1237,0.0931,0.0699
1238,0.114,0.0679
1239,0.0579,0.0859
1240,0.0447,0.0456
1241,0.0458,0.0409
1242,0.0429,0.038
1243,0.045,0.0491
1244,0.0462,0.0514
1245,0.0478,0.0377
1246,0.0536,0.053
1247,0.0671,0.0405
1248,0.0898,0.1235
1249,0.0405,0.0633
1250,0.0309,0.0382
1251,0.029,0.0366
1252,0.0308,0.0233
1253,0.0325,0.0235
1254,0.0324,0.0382
1255,0.036,0.0285
1256,0.0447,0.0462
1257,0.0548,0.0244
1258,0.0682,0.0668
1259,0.0294,0.0281
1260,0.0211,0.0139
1261,0.0191,0.017
1262,0.0215,0.0231
1263,0.022,0.0179
1264,0.0226,0.0106
1265,0.024,0.0069
1266,0.0305,0.0212
1267,0.0402,0.0294
1268,0.0188,0.0191
1269,0.0121,0.0089
1270,0.0112,0.0102
1271,0.0136,0.0102
1272,0.0115,0.0116
1273,0.014,0.0076
1274,0.0164,0.0132
1275,0.0217,0.0143
1276,0.0227,0.0173
1277,0.0092,0.0074
1278,0.0054,0.0064
1279,0.0047,0.0093
1280,0.0053,0.0063
1281,0.0052,0.0047
1282,0.0069,0.004
1283,0.0085,0.0072
1284,0.0,0.0
1285,0.0,0.0
1286,0.0,0.0
1287,0.1636,0.2255
1288,0.1503,0.1284
1289,0.1487,0.1139
1290,0.1598,0.2115
1291,0.1547,0.1975
1292,0.1387,0.1941
1293,0.1381,0.1664
1294,0.1391,0.165
1295,0.1985,0.246
1296,0.0,0.0
1297,0.2419,0.3136
1298,0.1566,0.1793
1299,0.1704,0.2183
1300,0.1763,0.3348
1301,0.1716,0.2091
1302,0.1619,0.246
1303,0.1574,0.2529
1304,0.1617,0.1958
1305,0.1684,0.3096
1306,0.2299,0.2849
1307,0.2863,0.1633
1308,0.2253,0.4231
1309,0.1475,0.193
1310,0.1562,0.2587
1311,0.1368,0.1316
1312,0.1328,0.1803
1313,0.1426,0.1802
1314,0.1319,0.2009
1315,0.1287,0.1463
1316,0.1491,0.1469
1317,0.2186,0.2534
1318,0.2387,0.2663
1319,0.1726,0.2412
1320,0.1226,0.1676
1321,0.1244,0.1558
1322,0.1213,0.1095
1323,0.1081,0.2048
1324,0.114,0.1359
1325,0.1155,0.1299
1326,0.1198,0.1694
1327,0.1248,0.1574
1328,0.2038,0.17
1329,0.2091,0.1879
1330,0.1487,0.1428
1331,0.1207,0.27
1332,0.1246,0.2361
1333,0.119,0.1279
1334,0.1105,0.1149
1335,0.1179,0.1737
1336,0.119,0.1879
1337,0.1213,0.1737
1338,0.1213,0.1272
1339,0.2365,0.3635
1340,0.2035,0.2528
1341,0.1419,0.1249
1342,0.1098,0.2854
1343,0.0996,0.0973
1344,0.1034,0.1214
1345,0.1037,0.1436
1346,0.0975,0.0712
1347,0.1081,0.1364
1348,0.1098,0.1817
1349,0.1324,0.1267
1350,0.1924,0.2221
1351,0.2128,0.1777
1352,0.1226,0.0888
1353,0.0999,0.1101
1354,0.0998,0.0924
1355,0.0939,0.1103
1356,0.0944,0.074
1357,0.1018,0.1519
1358,0.1046,0.1587
1359,0.1088,0.1446
1360,0.1288,0.2032
1361,0.1431,0.0944
1362,0.0803,0.095
1363,0.0625,0.1082
1364,0.0565,0.0589
1365,0.0572,0.1091
1366,0.067,0.1166
1367,0.0512,0.0583
1368,0.0614,0.0884
1369,0.0639,0.0717
1370,0.0888,0.1009
1371,0.0969,0.0499
1372,0.0546,0.0404
1373,0.0415,0.0505
1374,0.041,0.0283
1375,0.0445,0.0445
1376,0.0429,0.0339
1377,0.045,0.0447
1378,0.044,0.0271
1379,0.0552,0.0545
1380,0.0468,0.0251
1381,0.0819,0.0475
1382,0.0379,0.0383
1383,0.0277,0.0219
1384,0.0263,0.0164
1385,0.0293,0.0281
1386,0.0294,0.0225
1387,0.0287,0.0309
1388,0.0314,0.0288
1389,0.0368,0.0218
1390,0.0451,0.0659
1391,0.0219,0.0212
1392,0.0146,0.0152
1393,0.0162,0.0089
1394,0.0136,0.009
1395,0.0181,0.0097
1396,0.0245,0.0255
1397,0.0207,0.0199
1398,0.0276,0.0602
1399,0.0,0.0
1400,0.0113,0.0084
1401,0.0073,0.0091
1402,0.0073,0.0075
1403,0.007,0.0065
1404,0.0068,0.0067
1405,0.0099,0.0113
1406,0.0,0.0
1407,0.0,0.0
1408,0.0,0.0
1409,0.0,0.0
1410,0.2356,0.4119
1411,0.2363,0.3283
1412,0.2451,0.3246
1413,0.2085,0.222
1414,0.2797,0.4976
1415,0.226,0.2165
1416,0.2201,0.254
1417,0.2285,0.3485
1418,0.2953,0.2123
1419,0.0,0.0
1420,0.2971,0.3467
1421,0.2095,0.3404
1422,0.2775,0.4991
1423,0.2356,0.3406
1424,0.2532,0.2744
1425,0.2433,0.2299
1426,0.2343,0.3128
1427,0.2354,0.3622
1428,0.2423,0.2337
1429,0.3077,0.29
1430,0.306,0.3309
1431,0.2614,0.2572
1432,0.1925,0.2147
1433,0.2101,0.2978
1434,0.2241,0.4793
1435,0.2039,0.277
1436,0.2141,0.4376
1437,0.2005,0.2339
1438,0.2242,0.2626
1439,0.2214,0.4563
1440,0.3154,0.2738
1441,0.3325,0.2974
1442,0.2266,0.1427
1443,0.1583,0.2273
1444,0.1757,0.2534
1445,0.1861,0.2777
1446,0.2036,0.4619
1447,0.1855,0.2399
1448,0.1665,0.2258
1449,0.1772,0.212
1450,0.1867,0.217
1451,0.2899,0.2019
1452,0.2768,0.372
1453,0.2185,0.2712
1454,0.157,0.1487
1455,0.1717,0.2198
1456,0.1769,0.2789
1457,0.1674,0.1778
1458,0.1649,0.2495
1459,0.1663,0.2678
1460,0.1884,0.3205
1461,0.2298,0.3989
1462,0.3287,0.3093
1463,0.2288,0.1407
1464,0.1897,0.2652
1465,0.1476,0.2285
1466,0.156,0.2676
1467,0.1585,0.2356
1468,0.1468,0.1553
1469,0.1542,0.1348
1470,0.1371,0.1497
1471,0.1976,0.2843
1472,0.2053,0.2434
1473,0.3621,0.3605
1474,0.2424,0.1498
1475,0.1856,0.1742
1476,0.1425,0.1855
1477,0.1393,0.1941
1478,0.1323,0.1743
1479,0.1318,0.0997
1480,0.1548,0.2296
1481,0.1555,0.1879
1482,0.1461,0.1554
1483,0.1814,0.1818
1484,0.1612,0.1606
1485,0.1173,0.1763
1486,0.0706,0.0752
1487,0.0803,0.135
1488,0.0831,0.1586
1489,0.0781,0.1256
1490,0.0823,0.0983
1491,0.0909,0.1074
1492,0.0991,0.1216
1493,0.1224,0.1201
1494,0.1093,0.0601
1495,0.0674,0.068
1496,0.0542,0.0303
1497,0.0562,0.0521
1498,0.0504,0.0287
1499,0.0663,0.0576
1500,0.0702,0.0784
1501,0.0626,0.0385
1502,0.0681,0.0519
1503,0.0931,0.0615
1504,0.0585,0.0309
1505,0.0547,0.0464
1506,0.0354,0.073
1507,0.0302,0.02
1508,0.0339,0.0212
1509,0.0357,0.0276
1510,0.046,0.0335
1511,0.045,0.0353
1512,0.0571,0.0244
1513,0.0552,0.0885
1514,0.0323,0.0611
1515,0.0167,0.016
1516,0.022,0.0247
1517,0.019,0.0086
1518,0.0204,0.0154
1519,0.0,0.0
1520,0.0372,0.0272
1521,0.0,0.0
1522,0.0304,0.0165
1523,0.0157,0.0229
1524,0.0066,0.0076
1525,0.0072,0.0093
1526,0.0,0.0
1527,0.0,0.0
1528,0.0,0.0
1529,0.0,0.0
1530,0.0,0.0
