,x,Q2,y,x,Q2,y,x,Q2,y
,mid,mid,mid,min,min,min,max,max,max
538,0.55,47.109381911680615,0.39,0.5,37.22629479734203,0.339,0.6,58.11255223231091,0.441
539,0.6499999999999999,55.67472407744072,0.39,0.6,44.67155375681043,0.339,0.7,67.79797760436274,0.441
540,0.015,1.6702417223232218,0.507,0.0,0.0,0.441,0.03,3.775339277677341,0.573
541,0.045,5.0107251669696655,0.507,0.03,2.9056276116155453,0.441,0.06,7.550678555354682,0.573
542,0.08,8.907955852390517,0.507,0.06,5.811255223231091,0.441,0.1,12.58446425892447,0.573
543,0.125,13.91868101936018,0.507,0.1,9.685425372051819,0.441,0.15,18.876696388386705,0.573
544,0.175,19.486153427104256,0.507,0.15,14.528138058077728,0.441,0.2,25.16892851784894,0.573
545,0.225,25.053625834848326,0.507,0.2,19.370850744103638,0.441,0.25,31.46116064731118,0.573
546,0.275,30.6210982425924,0.507,0.25,24.213563430129547,0.441,0.3,37.75339277677341,0.573
547,0.35,38.97230685420851,0.507,0.3,29.056276116155455,0.441,0.4,50.33785703569788,0.573
548,0.45,50.10725166969665,0.507,0.4,38.741701488207276,0.441,0.5,62.92232129462236,0.573
549,0.55,61.2421964851848,0.507,0.5,48.427126860259094,0.441,0.6,75.50678555354682,0.573
550,0.6499999999999999,72.37714130067293,0.507,0.6,58.11255223231091,0.441,0.7,88.09124981247129,0.573
551,0.015,2.1709848027830434,0.659,0.0,0.0,0.573,0.03,4.908599933454833,0.745
552,0.045,6.512954408349132,0.659,0.03,3.775339277677341,0.573,0.06,9.817199866909666,0.745
553,0.08,11.578585614842902,0.659,0.06,7.550678555354682,0.573,0.1,16.361999778182778,0.745
554,0.125,18.09154002319203,0.659,0.1,12.58446425892447,0.573,0.15,24.542999667274167,0.745
555,0.175,25.328156032468844,0.659,0.15,18.876696388386705,0.573,0.2,32.723999556365555,0.745
556,0.225,32.564772041745655,0.659,0.2,25.16892851784894,0.573,0.25,40.904999445456944,0.745
557,0.275,39.80138805102247,0.659,0.25,31.46116064731118,0.573,0.3,49.08599933454833,0.745
558,0.35,50.65631206493769,0.659,0.3,37.75339277677341,0.573,0.4,65.44799911273111,0.745
559,0.45,65.12954408349131,0.659,0.4,50.33785703569788,0.573,0.5,81.80999889091389,0.745
560,0.55,79.60277610204494,0.659,0.5,62.92232129462236,0.573,0.6,98.17199866909667,0.745
561,0.6499999999999999,94.07600812059856,0.659,0.6,75.50678555354682,0.573,0.7,114.53399844727944,0.745
562,0.015,2.8232685523293903,0.857,0.0,0.0,0.745,0.03,6.384474275862729,0.969
563,0.045,8.469805656988173,0.857,0.03,4.908599933454833,0.745,0.06,12.768948551725458,0.969
564,0.08,15.057432279090085,0.857,0.06,9.817199866909666,0.745,0.1,21.28158091954243,0.969
565,0.125,23.527237936078254,0.857,0.1,16.361999778182778,0.745,0.15,31.92237137931365,0.969
566,0.175,32.938133110509554,0.857,0.15,24.542999667274167,0.745,0.2,42.56316183908486,0.969
567,0.225,42.349028284940864,0.857,0.2,32.723999556365555,0.745,0.25,53.20395229885607,0.969
568,0.275,51.75992345937216,0.857,0.25,40.904999445456944,0.745,0.3,63.8447427586273,0.969
569,0.35,65.87626622101911,0.857,0.3,49.08599933454833,0.745,0.4,85.12632367816973,0.969
570,0.45,84.69805656988173,0.857,0.4,65.44799911273111,0.745,0.5,106.40790459771215,0.969
571,0.55,103.51984691874432,0.857,0.5,81.80999889091389,0.745,0.6,127.6894855172546,0.969
572,0.6499999999999999,122.34163726760691,0.857,0.6,98.17199866909667,0.745,0.7,148.97106643679703,0.969
573,0.015,0.2055682119782427,0.048,0.0,0.0,0.042,0.03,0.4625284769510461,0.054
574,0.045,0.616704635934728,0.048,0.03,0.35974437096192474,0.042,0.06,0.9250569539020922,0.054
575,0.08,1.0963637972172946,0.048,0.06,0.7194887419238495,0.042,0.1,1.5417615898368204,0.054
576,0.125,1.7130684331520225,0.048,0.1,1.1991479032064158,0.042,0.15,2.31264238475523,0.054
577,0.175,2.3982958064128317,0.048,0.15,1.7987218548096238,0.042,0.2,3.083523179673641,0.054
578,0.225,3.083523179673641,0.048,0.2,2.3982958064128317,0.042,0.25,3.8544039745920506,0.054
579,0.275,3.7687505529344496,0.048,0.25,2.9978697580160394,0.042,0.3,4.62528476951046,0.054
580,0.35,4.796591612825663,0.048,0.3,3.5974437096192475,0.042,0.4,6.167046359347282,0.054
581,0.45,6.167046359347282,0.048,0.4,4.796591612825663,0.042,0.5,7.708807949184101,0.054
582,0.55,7.537501105868899,0.048,0.5,5.995739516032079,0.042,0.6,9.25056953902092,0.054
583,0.6499999999999999,8.907955852390517,0.048,0.6,7.194887419238495,0.042,0.7,10.792331128857741,0.054
584,0.015,0.2655256071385635,0.062,0.0,0.0,0.054,0.03,0.5995739516032079,0.07
585,0.045,0.7965768214156904,0.062,0.03,0.4625284769510461,0.054,0.06,1.1991479032064158,0.07
586,0.08,1.4161365714056722,0.062,0.06,0.9250569539020922,0.054,0.1,1.9985798386773599,0.07
587,0.125,2.2127133928213625,0.062,0.1,1.5417615898368204,0.054,0.15,2.99786975801604,0.07
588,0.175,3.0977987499499076,0.062,0.15,2.31264238475523,0.054,0.2,3.9971596773547198,0.07
589,0.225,3.9828841070784526,0.062,0.2,3.083523179673641,0.054,0.25,4.9964495966934,0.07
590,0.275,4.867969464206997,0.062,0.25,3.8544039745920506,0.054,0.3,5.99573951603208,0.07
591,0.35,6.195597499899815,0.062,0.3,4.62528476951046,0.054,0.4,7.9943193547094396,0.07
592,0.45,7.965768214156905,0.062,0.4,6.167046359347282,0.054,0.5,9.9928991933868,0.07
593,0.55,9.735938928413994,0.062,0.5,7.708807949184101,0.054,0.6,11.99147903206416,0.07
594,0.6499999999999999,11.506109642671083,0.062,0.6,9.25056953902092,0.054,0.7,13.990058870741517,0.07
595,0.015,0.3447550221718445,0.0805,0.0,0.0,0.07,0.03,0.7794461370841702,0.091
596,0.045,1.0342650665155335,0.0805,0.03,0.5995739516032079,0.07,0.06,1.5588922741683404,0.091
597,0.08,1.8386934515831712,0.0805,0.06,1.1991479032064158,0.07,0.1,2.598153790280567,0.091
598,0.125,2.8729585180987045,0.0805,0.1,1.9985798386773599,0.07,0.15,3.897230685420851,0.091
599,0.175,4.022141925338186,0.0805,0.15,2.99786975801604,0.07,0.2,5.196307580561134,0.091
600,0.225,5.171325332577668,0.0805,0.2,3.9971596773547198,0.07,0.25,6.495384475701419,0.091
601,0.275,6.32050873981715,0.0805,0.25,4.9964495966934,0.07,0.3,7.794461370841702,0.091
602,0.35,8.044283850676372,0.0805,0.3,5.99573951603208,0.07,0.4,10.392615161122269,0.091
603,0.45,10.342650665155336,0.0805,0.4,7.9943193547094396,0.07,0.5,12.990768951402838,0.091
604,0.55,12.6410174796343,0.0805,0.5,9.9928991933868,0.07,0.6,15.588922741683405,0.091
605,0.6499999999999999,14.93938429411326,0.0805,0.6,11.99147903206416,0.07,0.7,18.187076531963974,0.091
606,0.015,0.4496804637024059,0.105,0.0,0.0,0.091,0.03,1.0192757177254534,0.119
607,0.045,1.3490413911072177,0.105,0.03,0.7794461370841702,0.091,0.06,2.038551435450907,0.119
608,0.08,2.3982958064128317,0.105,0.06,1.5588922741683404,0.091,0.1,3.397585725751511,0.119
609,0.125,3.747337197520049,0.105,0.1,2.598153790280567,0.091,0.15,5.096378588627267,0.119
610,0.175,5.246272076528069,0.105,0.15,3.897230685420851,0.091,0.2,6.795171451503022,0.119
611,0.225,6.745206955536089,0.105,0.2,5.196307580561134,0.091,0.25,8.493964314378779,0.119
612,0.275,8.244141834544108,0.105,0.25,6.495384475701419,0.091,0.3,10.192757177254533,0.119
613,0.35,10.492544153056137,0.105,0.3,7.794461370841702,0.091,0.4,13.590342903006045,0.119
614,0.45,13.490413911072178,0.105,0.4,10.392615161122269,0.091,0.5,16.987928628757558,0.119
615,0.55,16.488283669088215,0.105,0.5,12.990768951402838,0.091,0.6,20.385514354509066,0.119
616,0.6499999999999999,19.486153427104252,0.105,0.6,15.588922741683405,0.091,0.7,23.783100080260578,0.119
617,0.015,0.5845846028131277,0.1365,0.0,0.0,0.119,0.03,1.319062693527057,0.154
618,0.045,1.753753808439383,0.1365,0.03,1.0192757177254534,0.119,0.06,2.638125387054114,0.154
619,0.08,3.1177845483366817,0.1365,0.06,2.038551435450907,0.119,0.1,4.396875645090192,0.154
620,0.125,4.871538356776065,0.1365,0.1,3.397585725751511,0.119,0.15,6.595313467635287,0.154
621,0.175,6.82015369948649,0.1365,0.15,5.096378588627267,0.119,0.2,8.793751290180383,0.154
622,0.225,8.768769042196917,0.1365,0.2,6.795171451503022,0.119,0.25,10.992189112725477,0.154
623,0.275,10.71738438490734,0.1365,0.25,8.493964314378779,0.119,0.3,13.190626935270574,0.154
624,0.35,13.64030739897298,0.1365,0.3,10.192757177254533,0.119,0.4,17.587502580360766,0.154
625,0.45,17.537538084393834,0.1365,0.4,13.590342903006045,0.119,0.5,21.984378225450953,0.154
626,0.55,21.43476876981468,0.1365,0.5,16.987928628757558,0.119,0.6,26.381253870541148,0.154
627,0.6499999999999999,25.33199945523553,0.1365,0.6,20.385514354509066,0.119,0.7,30.77812951563134,0.154
628,0.015,0.7601741172112099,0.1775,0.0,0.0,0.154,0.03,1.7216337753177826,0.201
629,0.045,2.28052235163363,0.1775,0.03,1.319062693527057,0.154,0.06,3.443267550635565,0.201
630,0.08,4.054261958459787,0.1775,0.06,2.638125387054114,0.154,0.1,5.738779251059276,0.201
631,0.125,6.334784310093416,0.1775,0.1,4.396875645090192,0.154,0.15,8.608168876588914,0.201
632,0.175,8.868698034130784,0.1775,0.15,6.595313467635287,0.154,0.2,11.477558502118551,0.201
633,0.225,11.40261175816815,0.1775,0.2,8.793751290180383,0.154,0.25,14.346948127648188,0.201
634,0.275,13.936525482205516,0.1775,0.25,10.992189112725477,0.154,0.3,17.21633775317783,0.201
635,0.35,17.737396068261567,0.1775,0.3,13.190626935270574,0.154,0.4,22.955117004237103,0.201
636,0.45,22.8052235163363,0.1775,0.4,17.587502580360766,0.154,0.5,28.693896255296377,0.201
637,0.55,27.873050964411032,0.1775,0.5,21.984378225450953,0.154,0.6,34.43267550635566,0.201
638,0.6499999999999999,32.94087841248576,0.1775,0.6,26.381253870541148,0.154,0.7,40.17145475741493,0.201
639,0.015,0.989297020145293,0.231,0.0,0.0,0.201,0.03,2.2355543052633893,0.261
640,0.045,2.9678910604358792,0.231,0.03,1.7216337753177826,0.201,0.06,4.4711086105267785,0.261
641,0.08,5.27625077410823,0.231,0.06,3.443267550635565,0.201,0.1,7.451847684211298,0.261
642,0.125,8.244141834544108,0.231,0.1,5.738779251059276,0.201,0.15,11.177771526316947,0.261
643,0.175,11.541798568361752,0.231,0.15,8.608168876588914,0.201,0.2,14.903695368422596,0.261
644,0.225,14.839455302179395,0.231,0.2,11.477558502118551,0.201,0.25,18.629619210528244,0.261
645,0.275,18.137112035997042,0.231,0.25,14.346948127648188,0.201,0.3,22.355543052633895,0.261
646,0.35,23.083597136723505,0.231,0.3,17.21633775317783,0.201,0.4,29.807390736845193,0.261
647,0.45,29.67891060435879,0.231,0.4,22.955117004237103,0.201,0.5,37.25923842105649,0.261
648,0.55,36.274224071994084,0.231,0.5,28.693896255296377,0.201,0.6,44.71108610526779,0.261
649,0.6499999999999999,42.869537539629356,0.231,0.6,34.43267550635566,0.201,0.7,52.16293378947909,0.261
650,0.015,1.2848013248640169,0.30000000000000004,0.0,0.0,0.261,0.03,2.9036509941926782,0.339
651,0.045,3.854403974592051,0.30000000000000004,0.03,2.2355543052633893,0.261,0.06,5.8073019883853565,0.339
652,0.08,6.852273732608092,0.30000000000000004,0.06,4.4711086105267785,0.261,0.1,9.678836647308927,0.339
653,0.125,10.706677707200143,0.30000000000000004,0.1,7.451847684211298,0.261,0.15,14.518254970963392,0.339
654,0.175,14.9893487900802,0.30000000000000004,0.15,11.177771526316947,0.261,0.2,19.357673294617854,0.339
655,0.225,19.272019872960257,0.30000000000000004,0.2,14.903695368422596,0.261,0.25,24.197091618272317,0.339
656,0.275,23.55469095584031,0.30000000000000004,0.25,18.629619210528244,0.261,0.3,29.036509941926784,0.339
657,0.35,29.9786975801604,0.30000000000000004,0.3,22.355543052633895,0.261,0.4,38.71534658923571,0.339
658,0.45,38.544039745920514,0.30000000000000004,0.4,29.807390736845193,0.261,0.5,48.394183236544634,0.339
659,0.55,47.10938191168062,0.30000000000000004,0.5,37.25923842105649,0.261,0.6,58.07301988385357,0.339
660,0.6499999999999999,55.674724077440736,0.30000000000000004,0.6,44.71108610526779,0.261,0.7,67.75185653116249,0.339
661,0.015,1.6702417223232218,0.39,0.0,0.0,0.339,0.03,3.7773158951002093,0.441
662,0.045,5.010725166969666,0.39,0.03,2.9036509941926782,0.339,0.06,7.5546317902004185,0.441
663,0.08,8.907955852390518,0.39,0.06,5.8073019883853565,0.339,0.1,12.591052983667366,0.441
664,0.125,13.918681019360184,0.39,0.1,9.678836647308927,0.339,0.15,18.886579475501048,0.441
665,0.175,19.486153427104256,0.39,0.15,14.518254970963392,0.339,0.2,25.18210596733473,0.441
666,0.225,25.05362583484833,0.39,0.2,19.357673294617854,0.339,0.25,31.477632459168415,0.441
667,0.275,30.621098242592403,0.39,0.25,24.197091618272317,0.339,0.3,37.773158951002095,0.441
668,0.35,38.97230685420851,0.39,0.3,29.036509941926784,0.339,0.4,50.36421193466946,0.441
669,0.45,50.10725166969666,0.39,0.4,38.71534658923571,0.339,0.5,62.95526491833683,0.441
670,0.55,61.242196485184806,0.39,0.5,48.394183236544634,0.339,0.6,75.54631790200419,0.441
671,0.6499999999999999,72.37714130067295,0.39,0.6,58.07301988385357,0.339,0.7,88.13737088567157,0.441
672,0.015,2.1713142390201883,0.507,0.0,0.0,0.441,0.03,4.907941060980543,0.573
673,0.045,6.513942717060566,0.507,0.03,3.7773158951002093,0.441,0.06,9.815882121961087,0.573
674,0.08,11.580342608107673,0.507,0.06,7.5546317902004185,0.441,0.1,16.359803536601813,0.573
675,0.125,18.094285325168237,0.507,0.1,12.591052983667366,0.441,0.15,24.53970530490272,0.573
676,0.175,25.331999455235533,0.507,0.15,18.886579475501048,0.441,0.2,32.719607073203626,0.573
677,0.225,32.56971358530283,0.507,0.2,25.18210596733473,0.441,0.25,40.899508841504534,0.573
678,0.275,39.80742771537012,0.507,0.25,31.477632459168415,0.441,0.3,49.07941060980544,0.573
679,0.35,50.663998910471065,0.507,0.3,37.773158951002095,0.441,0.4,65.43921414640725,0.573
680,0.45,65.13942717060566,0.507,0.4,50.36421193466946,0.441,0.5,81.79901768300907,0.573
681,0.55,79.61485543074023,0.507,0.5,62.95526491833683,0.441,0.6,98.15882121961089,0.573
682,0.6499999999999999,94.09028369087483,0.507,0.6,75.54631790200419,0.441,0.7,114.51862475621269,0.573
683,0.015,2.822280243617957,0.659,0.0,0.0,0.573,0.03,6.381179913491283,0.745
684,0.045,8.466840730853871,0.659,0.03,4.907941060980543,0.573,0.06,12.762359826982566,0.745
685,0.08,15.052161299295774,0.659,0.06,9.815882121961087,0.573,0.1,21.27059971163761,0.745
686,0.125,23.519002030149643,0.659,0.1,16.359803536601813,0.573,0.15,31.90589956745642,0.745
687,0.175,32.9266028422095,0.659,0.15,24.53970530490272,0.573,0.2,42.54119942327522,0.745
688,0.225,42.33420365426935,0.659,0.2,32.719607073203626,0.573,0.25,53.17649927909404,0.745
689,0.275,51.741804466329214,0.659,0.25,40.899508841504534,0.573,0.3,63.81179913491284,0.745
690,0.35,65.853205684419,0.659,0.3,49.07941060980544,0.573,0.4,85.08239884655045,0.745
691,0.45,84.6684073085387,0.659,0.4,65.43921414640725,0.573,0.5,106.35299855818808,0.745
692,0.55,103.48360893265843,0.659,0.5,81.79901768300907,0.573,0.6,127.62359826982568,0.745
693,0.6499999999999999,122.29881055677812,0.659,0.6,98.15882121961089,0.573,0.7,148.8941979814633,0.745
694,0.015,3.6702491180282077,0.857,0.0,0.0,0.745,0.03,8.299816558621549,0.969
695,0.045,11.010747354084625,0.857,0.03,6.381179913491283,0.745,0.06,16.599633117243098,0.969
696,0.08,19.57466196281711,0.857,0.06,12.762359826982566,0.745,0.1,27.66605519540516,0.969
697,0.125,30.585409316901735,0.857,0.1,21.27059971163761,0.745,0.15,41.499082793107746,0.969
698,0.175,42.81957304366242,0.857,0.15,31.90589956745642,0.745,0.2,55.33211039081032,0.969
699,0.225,55.05373677042312,0.857,0.2,42.54119942327522,0.745,0.25,69.16513798851291,0.969
700,0.275,67.28790049718381,0.857,0.25,53.17649927909404,0.745,0.3,82.99816558621549,0.969
701,0.35,85.63914608732485,0.857,0.3,63.81179913491284,0.745,0.4,110.66422078162064,0.969
702,0.45,110.10747354084624,0.857,0.4,85.08239884655045,0.745,0.5,138.33027597702582,0.969
703,0.55,134.57580099436763,0.857,0.5,106.35299855818808,0.745,0.6,165.99633117243098,0.969
704,0.6499999999999999,159.044128447889,0.857,0.6,127.62359826982568,0.745,0.7,193.66238636783615,0.969
